,player_id,name,clubs,fifa_index,name_compare,fifa_clubs,sofifa_id
3797,222320,sebastian holmen,"['dinamo-moskau', 'willem-ii-tilburg', 'caykur-rizespor']",3336,rasmus sebastian holmen,Caykur Rizespor,209063
3798,576566,zafer gorgen,['caykur-rizespor'],13041,zafer gorgen,Caykur Rizespor,254297
3799,223025,gokhan akkan,['caykur-rizespor'],3556,gokhan akkan,Caykur Rizespor,229637
3800,347383,arda akbulut,['trabzonspor'],12791,arda akbulut,Trabzonspor,240809
3801,292199,ugurcan cakir,['trabzonspor'],619,ugurcan cakir,Trabzonspor,226300
3802,291548,erce kardesler,['trabzonspor'],7327,erce kardesler,Trabzonspor,252081
3803,356099,cristian borja,"['sporting-lissabon', 'sc-braga', 'alanyaspor']",2229,cristian alexis borja gonzalez,Aytemiz Alanyaspor,227153
3804,70412,nemanja milunovic,['alanyaspor'],6173,nemanja milunovic,Aytemiz Alanyaspor,241728
3805,100160,miha mevlja,"['fk-rostov', 'zenit-st-petersburg', 'fk-sochi', 'alanyaspor']",2164,miha mevlja,Aytemiz Alanyaspor,216742
3806,358143,chidozie awaziem,"['fc-porto', 'fc-nantes', 'caykur-rizespor', 'cd-leganes', 'boavista-porto-fc', 'alanyaspor']",3632,chidozie collins awaziem,Aytemiz Alanyaspor,232693
3807,16058,serkan kirintili,"['caykur-rizespor', 'konyaspor', 'alanyaspor']",4599,serkan kirintili,Aytemiz Alanyaspor,144172
3808,56005,marafona,"['moreirense-fc', 'fc-pacos-de-ferreira', 'sc-braga', 'alanyaspor']",3988,jose carlos coentrao marafona,Aytemiz Alanyaspor,200798
3809,73457,aleksandar pesic,"['fc-toulouse', 'atalanta-bergamo', 'fatih-karagumruk']",4215,aleksandar pesic,Fatih Karagumruk S.K.,223489
3810,345195,vato arveladze,['fatih-karagumruk'],11770,vato arveladze,Fatih Karagumruk S.K.,244589
3811,79893,yannis salibur,"['ea-guingamp', 'as-saint-etienne', 'rcd-mallorca', 'fatih-karagumruk']",3916,yannis salibur,Fatih Karagumruk S.K.,190014
3812,39247,tunay torun,"['kasimpasa', 'istanbul-basaksehir-fk', 'bursaspor', 'caykur-rizespor', 'fatih-karagumruk']",5551,tunay torun,Fatih Karagumruk S.K.,189263
3813,168337,ahmed musa,"['zska-moskau', 'leicester-city', 'fatih-karagumruk']",3273,ahmed musa,Fatih Karagumruk S.K.,201818
3814,538864,samed onur,"['bayer-04-leverkusen', 'fatih-karagumruk']",15700,samed onur,Fatih Karagumruk S.K.,258897
3815,283223,emre mor,"['fc-nordsjaelland', 'borussia-dortmund', 'celta-vigo', 'galatasaray-istanbul', 'olympiakos-piraus', 'fatih-karagumruk']",3614,emre mor,Fatih Karagumruk S.K.,231240
3816,146844,kerim frei,"['besiktas-istanbul', 'istanbul-basaksehir-fk', 'fc-emmen', 'fatih-karagumruk']",4791,kerim frei koyunlu,Fatih Karagumruk S.K.,204247
3817,157175,selim ay,"['konyaspor', 'caykur-rizespor']",6853,selim ay,Caykur Rizespor,223016
3818,324804,yann karamoh,"['sm-caen', 'inter-mailand', 'fc-girondins-bordeaux', 'parma-calcio-1913', 'fatih-karagumruk']",1853,yann dorgeles isaac karamoh,Fatih Karagumruk S.K.,231826
3819,388820,levent mercan,"['fc-schalke-04', 'fatih-karagumruk']",16179,munir levent mercan,Fatih Karagumruk S.K.,252544
3820,409515,adnan ugur,"['fortuna-sittard', 'fatih-karagumruk']",14804,adnan ugur,Fatih Karagumruk S.K.,251628
3821,80205,jimmy durmaz,"['olympiakos-piraus', 'fc-toulouse', 'galatasaray-istanbul', 'fatih-karagumruk']",5549,jakup jimmy durmaz,Fatih Karagumruk S.K.,189207
3822,696876,efe tatli,['fatih-karagumruk'],16273,efe tatli,Fatih Karagumruk S.K.,257822
3823,99227,andrea bertolacci,"['genua-cfc', 'ac-mailand', 'sampdoria-genua', 'fatih-karagumruk']",2030,andrea bertolacci,Fatih Karagumruk S.K.,192073
3824,26721,lucas biglia,"['lazio-rom', 'ac-mailand', 'fatih-karagumruk']",868,lucas rodrigo biglia,Fatih Karagumruk S.K.,158963
3825,73333,vegar hedenstad,['fatih-karagumruk'],5530,vegar eggen hedenstad,Fatih Karagumruk S.K.,186267
3826,39333,caner erkin,"['fenerbahce-istanbul', 'besiktas-istanbul', 'fatih-karagumruk']",1487,caner erkin,Fatih Karagumruk S.K.,171875
3827,181410,jure balkovec,['fatih-karagumruk'],3698,jure balkovec,Fatih Karagumruk S.K.,238941
3828,176961,salih dursun,"['trabzonspor', 'antalyaspor', 'fatih-karagumruk']",10145,salih dursun,Fatih Karagumruk S.K.,220089
3829,394872,rayyan baniya,['fatih-karagumruk'],17783,rayyan baniya,Fatih Karagumruk S.K.,264284
3830,44059,ervin zukanovic,"['chievo-verona', 'as-rom', 'sampdoria-genua', 'atalanta-bergamo', 'genua-cfc', 'spal', 'fatih-karagumruk']",3923,ervin zukanovic,Fatih Karagumruk S.K.,190931
3831,293903,burak bekaroglu,['fatih-karagumruk'],15935,burak bekaroglu,Fatih Karagumruk S.K.,264283
3832,241457,derrick luckassen,"['az-alkmaar', 'psv-eindhoven', 'hertha-bsc', 'rsc-anderlecht', 'kasimpasa', 'fatih-karagumruk']",4228,derrick luckassen,Fatih Karagumruk S.K.,224242
3833,299839,yavuz aygun,"['trabzonspor', 'fatih-karagumruk']",11506,yavuz aygun,Fatih Karagumruk S.K.,231383
3834,236952,ronaldo mendes,['caykur-rizespor'],10238,ronaldo cesar mendes de medeiros,Caykur Rizespor,224864
3835,342995,utku yuvakuran,"['besiktas-istanbul', 'fatih-karagumruk']",9297,utku yuvakuran,Fatih Karagumruk S.K.,235652
3836,24316,emiliano viviano,"['sampdoria-genua', 'spal', 'fatih-karagumruk']",3112,emiliano viviano,Fatih Karagumruk S.K.,168354
3837,655898,ahmet gulay,['alanyaspor'],14148,ahmet gulay,Aytemiz Alanyaspor,258352
3838,251930,jorge felix,['sivasspor'],6224,jorge felix munoz garcia,Demir Grup Sivasspor,244213
3839,96754,fabio borini,"['fc-liverpool', 'afc-sunderland', 'ac-mailand', 'hellas-verona', 'fatih-karagumruk']",1176,fabio borini,Fatih Karagumruk S.K.,186200
3840,56518,sefa yilmaz,"['trabzonspor', 'alanyaspor', 'gaziantepspor', 'genclerbirligi-ankara', 'sivasspor']",8820,sefa yilmaz,Demir Grup Sivasspor,199772
3841,158946,erdogan yesilyurt,['sivasspor'],6705,erdogan yesilyurt,Demir Grup Sivasspor,211739
3842,213368,pedro henrique,"['fc-stade-rennes', 'paok-thessaloniki', 'kayserispor', 'sivasspor']",4059,pedro henrique konzen medina da silva,Demir Grup Sivasspor,207929
3843,286170,tarik cetin,['caykur-rizespor'],10801,tarik cetin,Caykur Rizespor,252799
3844,28140,max gradel,"['as-saint-etienne', 'afc-bournemouth', 'fc-toulouse', 'sivasspor']",1168,max alain gradel,Demir Grup Sivasspor,182945
3845,361264,kerem atakan kesgin,"['goztepe', 'sivasspor']",17490,kerem atakan kesgin,Demir Grup Sivasspor,242994
3846,85127,hakan arslan,"['sivasspor', 'kasimpasa']",2782,hakan arslan,Demir Grup Sivasspor,223313
3847,158022,fredrik ulvestad,"['fc-burnley', 'sivasspor']",4709,fredrik ulvestad,Demir Grup Sivasspor,194149
3848,99327,isaac cofie,"['chievo-verona', 'carpi-fc-1909', 'genua-cfc', 'sivasspor']",4739,isaac cofie,Demir Grup Sivasspor,198908
3849,386126,okechukwu azubuike,"['yeni-malatyaspor', 'caykur-rizespor', 'istanbul-basaksehir-fk', 'sivasspor']",5214,azubuike godson okechukwu,Demir Grup Sivasspor,239049
3850,148550,koray altinay,"['caykur-rizespor', 'ankaraspor', 'fatih-karagumruk', 'sivasspor']",6674,koray altinay,Demir Grup Sivasspor,209746
3851,291758,ahmet oguz,"['genclerbirligi-ankara', 'kasimpasa', 'sivasspor']",3507,ahmet oguz,Demir Grup Sivasspor,225555
3852,170644,ziya erdal,['sivasspor'],4771,ziya erdal,Demir Grup Sivasspor,202356
3853,172163,ugur ciftci,"['genclerbirligi-ankara', 'sivasspor']",4970,ugur ciftci,Demir Grup Sivasspor,223045
3854,157993,caner osmanpasa,"['kayseri-erciyesspor', 'akhisarspor', 'sivasspor']",5872,caner osmanpasa,Demir Grup Sivasspor,223122
3855,483063,berat ozdemir,"['genclerbirligi-ankara', 'trabzonspor']",3059,berat ayberk ozdemir,Trabzonspor,248854
3856,291397,samba camara,['sivasspor'],8104,samba camara,Demir Grup Sivasspor,233643
3857,174344,faycal fajr,"['fc-elche', 'deportivo-la-coruna', 'fc-getafe', 'sm-caen', 'sivasspor']",1239,faycal fajr,Demir Grup Sivasspor,205083
3858,169927,muammer yildirim,"['mersin-idmanyurdu', 'kayserispor', 'sivasspor']",9067,muammer zulfikar yildirim,Demir Grup Sivasspor,223107
3859,191829,dimitrios goutas,"['ao-xanthi', 'kv-kortrijk', 'vv-st-truiden', 'atromitos-athen', 'sivasspor']",10310,dimitrios goutas,Demir Grup Sivasspor,229703
3860,157178,ali sasal vural,"['eskisehirspor', 'sivasspor']",5883,ali sasal vural,Demir Grup Sivasspor,223709
3861,186172,britt assombalonga,['adana-demirspor'],4782,britt curtis assombalonga,Adana Demirspor,203304
3862,396908,yunus akgun,"['galatasaray-istanbul', 'adana-demirspor']",10527,yunus akgun,Adana Demirspor,239892
3863,353775,david akintola,"['fc-midtjylland', 'hatayspor', 'adana-demirspor']",5018,babajide david akintola,Adana Demirspor,225956
3864,709830,francis ezeh,['adana-demirspor'],7455,francis ezeh,Adana Demirspor,262629
3865,294100,metehan mimaroglu,['adana-demirspor'],7465,metehan mimaroglu,Adana Demirspor,263389
3866,811841,izzet celik,['adana-demirspor'],18386,izzet celik,Adana Demirspor,263621
3867,376211,matias vargas,"['espanyol-barcelona', 'adana-demirspor']",1362,matias ezequiel vargas martin,Adana Demirspor,228819
3868,34453,birkir bjarnason,"['brescia-calcio', 'adana-demirspor']",7507,birkir bjarnason,Adana Demirspor,175789
3869,118022,younes belhanda,"['dynamo-kiew', 'fc-schalke-04', 'ogc-nizza', 'galatasaray-istanbul', 'adana-demirspor']",2042,younes belhanda,Adana Demirspor,193738
3870,244285,sinan kurt,"['ankaraspor', 'adana-demirspor']",9329,sinan kurt,Adana Demirspor,237210
3871,19041,gokhan inler,"['ssc-neapel', 'leicester-city', 'besiktas-istanbul', 'istanbul-basaksehir-fk', 'adana-demirspor']",4608,gokhan inler,Adana Demirspor,158810
3872,127160,benjamin stambouli,"['tottenham-hotspur', 'montpellier-hsc', 'fc-paris-saint-germain', 'fc-schalke-04', 'adana-demirspor']",2562,benjamin stambouli,Adana Demirspor,198200
3873,74776,tarik camdal,"['galatasaray-istanbul', 'eskisehirspor', 'antalyaspor', 'adana-demirspor']",11163,osman tarik camdal,Adana Demirspor,193746
3874,136184,jonas svensson,"['az-alkmaar', 'adana-demirspor']",715,jonas svensson,Adana Demirspor,198657
3875,123527,kaan kanak,"['eskisehirspor', 'alanyaspor', 'adana-demirspor']",7609,kaan kanak,Adana Demirspor,194907
3876,131694,olarenwaju kayode,"['fc-girona', 'shakhtar-donetsk', 'gaziantep-fk', 'sivasspor']",4082,olarenwaju ayoba kayode,Demir Grup Sivasspor,211048
3877,254249,aaron appindangoye,"['boavista-porto-fc', 'sivasspor']",5822,aaron appindangoye,Demir Grup Sivasspor,218353
3878,295024,samet akaydin,['adana-demirspor'],15865,samet akaydin,Adana Demirspor,263021
3879,326843,erhun oztumer,['fatih-karagumruk'],9063,erhun aksel oztumer,Fatih Karagumruk S.K.,222970
3880,364567,khadim rassoul,"['ksc-lokeren', 'adana-demirspor']",5940,joher khadim rassoul,Adana Demirspor,229064
3881,443995,vedat karakus,"['kayserispor', 'adana-demirspor']",16563,vedat karakus,Adana Demirspor,236252
3882,93104,ferhat kaplan,"['genclerbirligi-ankara', 'antalyaspor', 'adana-demirspor']",7710,ferhat kaplan,Adana Demirspor,205874
3883,371021,arijanet muric,"['nac-breda', 'manchester-city', 'willem-ii-tilburg', 'fc-girona', 'adana-demirspor']",7011,arijanet anan muric,Adana Demirspor,233164
3884,480705,cherif ndiaye,"['waasland-beveren', 'goztepe']",6104,pape cherif ndiaye,Goztepe SK,237179
3885,432960,lourency,"['gil-vicente-fc', 'goztepe']",3658,lourency do nascimento rodrigues,Goztepe SK,234376
3886,212229,halil akbunar,['goztepe'],2357,halil akbunar,Goztepe SK,239048
3887,265542,semih guler,"['eskisehirspor', 'adana-demirspor']",14328,semih guler,Adana Demirspor,263020
3888,176341,beykan simsek,"['sivasspor', 'goztepe']",6855,beykan simsek,Goztepe SK,223128
3889,351792,david tijanic,['goztepe'],7386,david tijanic,Goztepe SK,255109
3890,605266,yalcin kayan,['goztepe'],8492,yalcin kayan,Goztepe SK,252917
3891,85291,soner aydogdu,"['trabzonspor', 'akhisarspor', 'istanbul-basaksehir-fk', 'goztepe']",3266,soner aydogdu,Goztepe SK,200713
3892,336974,makana baku,['goztepe'],7144,makana rudi baku,Goztepe SK,239493
3893,98536,adis jahovic,"['krylya-sovetov-samara', 'goztepe', 'konyaspor', 'yeni-malatyaspor', 'antalyaspor']",3367,adis jahovic,Goztepe SK,212107
3894,364299,obinna nwobodo,['goztepe'],5446,obinna nwobodo,Goztepe SK,258881
3895,288858,murat paluli,['goztepe'],8487,murat paluli,Goztepe SK,252716
3896,227639,dzenan burekovic,['goztepe'],8592,dzenan burekovic,Goztepe SK,258655
3897,241902,berkan emir,"['balikesirspor', 'kayserispor', 'alanyaspor', 'goztepe']",5028,berkan emir,Goztepe SK,226928
3898,403834,kahraman demirtas,['goztepe'],11577,kahraman demirtas,Goztepe SK,234947
3899,149516,atinc nukan,"['besiktas-istanbul', 'goztepe']",4752,atinc nukan,Goztepe SK,200065
3900,235646,marko mihojevic,"['paok-thessaloniki', 'ofi-kreta', 'goztepe']",6192,marko mihojevic,Goztepe SK,242412
3901,110660,dino arslanagic,"['standard-luttich', 'royal-excel-mouscron', 'royal-antwerpen-fc', 'kaa-gent', 'goztepe']",4027,dino arslanagic,Goztepe SK,204352
3902,178400,wilker angel,"['akhmat-grozny', 'goztepe']",4924,wilker jose angel romero,Goztepe SK,217082
3903,105892,lucas castro,"['chievo-verona', 'cagliari-calcio', 'spal', 'fatih-karagumruk', 'adana-demirspor']",2096,lucas nahuel castro,Adana Demirspor,205633
3904,98428,balazs megyeri,"['olympiakos-piraus', 'fc-getafe', 'atromitos-athen', 'goztepe']",6558,balazs megyeri,Goztepe SK,199526
3905,322873,irfan can egribayat,"['adanaspor', 'goztepe']",3657,irfan can egribayat,Goztepe SK,234341
3906,212642,leke james,['sivasspor'],4054,leke samson james,Demir Grup Sivasspor,207507
3907,330876,kubilay kanatsizkus,"['bursaspor', 'mke-ankaragucu', 'yeni-malatyaspor']",8070,kubilay kanatsizkus,Yeni Malatyaspor,232329
3908,615430,arda ozcimen,['goztepe'],14237,arda ozcimen,Goztepe SK,260409
3909,390379,mustafa eskihellac,['yeni-malatyaspor'],8355,mustafa eskihellac,Yeni Malatyaspor,244486
3910,306382,benjamin tetteh,"['standard-luttich', 'yeni-malatyaspor']",3559,benjamin tetteh,Yeni Malatyaspor,229793
3911,860255,haqi osman,['yeni-malatyaspor'],16834,haqi osman,Yeni Malatyaspor,260891
3912,355641,mounir chouiar,"['dijon-fco', 'yeni-malatyaspor']",5163,mounir chouiar,Yeni Malatyaspor,235563
3913,331089,stevie mallan,"['st-mirren-fc', 'hibernian-fc', 'yeni-malatyaspor']",7951,stevie patrick mallan,Yeni Malatyaspor,225847
3914,468244,rayane aabid,"['hatayspor', 'yeni-malatyaspor']",4438,rayane aabid,Yeni Malatyaspor,240053
3915,210081,didier ndong,"['fc-lorient', 'afc-sunderland', 'ea-guingamp', 'dijon-fco', 'yeni-malatyaspor']",2749,didier ibrahim ndong,Yeni Malatyaspor,218359
3916,221267,bugra cagiran,"['yeni-malatyaspor', 'buyuksehir-belediye-erzurumspor']",12753,rahman bugra cagiran,Yeni Malatyaspor,239468
3917,649266,jospin nshimirimana,['yeni-malatyaspor'],16349,jospin nshimirimana,Yeni Malatyaspor,260892
3918,735978,mert mirac altintas,['yeni-malatyaspor'],15135,mert mirac altintas,Yeni Malatyaspor,263921
3919,572132,muhammed sarikaya,"['genclerbirligi-ankara', 'istanbul-basaksehir-fk', 'yeni-malatyaspor']",16690,muhammed emin sarikaya,Yeni Malatyaspor,253165
3920,333004,karim hafez,"['lierse-sk', 'kasimpasa', 'yeni-malatyaspor']",4227,karim hafez ramadan,Yeni Malatyaspor,224198
3921,330878,mert ornek,"['bursaspor', 'yeni-malatyaspor']",11495,mert ornek,Yeni Malatyaspor,230606
3922,826377,eric ndizeye,['yeni-malatyaspor'],15774,eric ndizeye,Yeni Malatyaspor,260890
3923,860256,philip gameli awuku,['yeni-malatyaspor'],16350,philip gameli awuku,Yeni Malatyaspor,260893
3924,176354,sadik ciftpinar,"['yeni-malatyaspor', 'fenerbahce-istanbul']",8231,sadik ciftpinar,Yeni Malatyaspor,239050
3925,234124,simon deli,"['fc-brugge', 'adana-demirspor']",1802,simon desire sylvanus deli,Adana Demirspor,228236
3926,225335,wallace,"['as-monaco', 'lazio-rom', 'sc-braga', 'yeni-malatyaspor']",4141,wallace fortuna dos santos,Yeni Malatyaspor,216437
3927,254368,eyup turkaslan,"['ankaraspor', 'yeni-malatyaspor']",12696,ahmet eyup turkaslan,Yeni Malatyaspor,236780
3928,315208,atakan cankaya,"['mke-ankaragucu', 'goztepe']",9717,atakan ridvan cankaya,Goztepe SK,258725
3929,159079,ertac ozbir,"['kasimpasa', 'yeni-malatyaspor', 'genclerbirligi-ankara']",5649,ertac ozbir,Yeni Malatyaspor,202778
3930,341649,abdulsamed damlu,['yeni-malatyaspor'],13766,abdulsamed damlu,Yeni Malatyaspor,239477
3931,234523,antonio sanabria,"['as-rom', 'sporting-gijon', 'real-betis-sevilla', 'genua-cfc', 'fc-turin']",2175,arnaldo antonio sanabria ayala,Torino F.C.,219932
3932,167727,andrea belotti,"['palermo-fc', 'fc-turin']",334,andrea belotti,Torino F.C.,208596
3933,54148,adem buyuk,"['kasimpasa', 'yeni-malatyaspor', 'galatasaray-istanbul']",2455,adem buyuk,Yeni Malatyaspor,167753
3934,340070,simone edera,"['fc-turin', 'fc-bologna']",9255,simone edera,Torino F.C.,233794
3935,205940,marko pjaca,"['juventus-turin', 'fc-schalke-04', 'ac-florenz', 'rsc-anderlecht', 'genua-cfc', 'fc-turin']",1811,marko pjaca,Torino F.C.,229593
3936,293169,josip brekalo,"['vfl-wolfsburg', 'vfb-stuttgart', 'fc-turin']",1397,josip brekalo,Torino F.C.,234711
3937,225873,karol linetty,"['sampdoria-genua', 'fc-turin']",2131,karol linetty,Torino F.C.,211408
3938,482107,magnus warming,"['lyngby-bk', 'fc-turin']",12736,magnus warming,Torino F.C.,238755
3939,134883,daniele baselli,"['atalanta-bergamo', 'fc-turin']",1244,daniele baselli,Torino F.C.,205407
3940,130360,simone verdi,"['fc-empoli', 'sd-eibar', 'carpi-fc-1909', 'fc-bologna', 'ssc-neapel', 'fc-turin']",1577,simone verdi,Torino F.C.,196889
3941,245056,sasa lukic,"['fc-turin', 'ud-levante']",1885,sasa lukic,Torino F.C.,236699
3942,60709,semih kaya,"['galatasaray-istanbul', 'yeni-malatyaspor']",6425,semih kaya,Yeni Malatyaspor,167812
3943,75942,tomas rincon,"['genua-cfc', 'juventus-turin', 'fc-turin']",2526,tomas eduardo rincon hernandez,Torino F.C.,191053
3944,308279,rolando mandragora,"['genua-cfc', 'juventus-turin', 'fc-crotone', 'udinese-calcio', 'fc-turin']",1782,rolando mandragora,Torino F.C.,225439
3945,336125,mergim vojvoda,"['royal-excel-mouscron', 'standard-luttich', 'fc-turin']",2836,mergim vojvoda,Torino F.C.,228349
3946,648779,wilfried singo,['fc-turin'],9625,wilfried stephane singo,Torino F.C.,252802
3947,341646,kerim alici,['goztepe'],10961,kerim alici,Goztepe SK,259164
3948,251098,hasan ozkan,"['kv-oostende', 'yeni-malatyaspor']",12707,hasan ozkan,Yeni Malatyaspor,237475
3950,55854,cristian ansaldi,"['atletico-madrid', 'genua-cfc', 'zenit-st-petersburg', 'inter-mailand', 'fc-turin']",674,cristian daniel ansaldi,Torino F.C.,173306
3951,386446,alessandro buongiorno,['fc-turin'],10614,alessandro buongiorno,Torino F.C.,243241
3952,183031,koffi didi,"['fc-nantes', 'fc-turin', 'fc-crotone']",4022,levy koffi didi,Torino F.C.,203884
3953,544149,david zima,['fc-turin'],2422,david zima,Torino F.C.,255687
3954,516716,bremer,['fc-turin'],1418,gleison bremer silva nascimento,Torino F.C.,239580
3955,77825,etrit berisha,"['lazio-rom', 'atalanta-bergamo', 'spal', 'fc-turin']",1541,etrit berisha,Torino F.C.,189296
3957,99047,sokol cikalleshi,"['istanbul-basaksehir-fk', 'akhisarspor', 'ankaraspor', 'goztepe', 'konyaspor']",5728,sokol cikalleshi,Ittifak Holding Konyaspor,210521
3958,184816,ahmed hassan,"['rio-ave-fc', 'sc-braga', 'olympiakos-piraus', 'konyaspor']",2658,ahmed hassan mahgoub,Ittifak Holding Konyaspor,210259
3959,387160,konrad michalak,"['akhmat-grozny', 'mke-ankaragucu', 'caykur-rizespor', 'konyaspor']",10534,konrad michalak,Ittifak Holding Konyaspor,240119
3960,32113,armando izzo,"['genua-cfc', 'fc-turin']",594,armando izzo,Torino F.C.,216145
3961,191407,oussama haddadi,"['dijon-fco', 'kasimpasa', 'yeni-malatyaspor']",7107,oussama haddadi,Yeni Malatyaspor,237548
3962,73846,paul jose mpoku,"['standard-luttich', 'cagliari-calcio', 'chievo-verona', 'panathinaikos-athen', 'konyaspor']",3166,paul jose mpoku ebunge,Ittifak Holding Konyaspor,187858
3963,166086,amar rahmanovic,['konyaspor'],12152,amar rahmanovic,Ittifak Holding Konyaspor,260865
3964,291750,soner dikmen,"['genclerbirligi-ankara', 'konyaspor']",10802,soner dikmen,Ittifak Holding Konyaspor,252807
3965,98512,serdar gurler,"['trabzonspor', 'kayseri-erciyesspor', 'genclerbirligi-ankara', 'ankaraspor', 'sd-huesca', 'goztepe', 'antalyaspor', 'konyaspor']",3950,serdar gurler,Ittifak Holding Konyaspor,196318
3966,204049,endri cekici,"['mke-ankaragucu', 'konyaspor']",14968,endri cekici,Ittifak Holding Konyaspor,259204
3967,440653,ogulcan ulgun,['konyaspor'],16494,ogulcan ulgun,Ittifak Holding Konyaspor,264485
3968,293213,amir hadziahmetovic,['konyaspor'],4347,amir hadziahmetovic,Ittifak Holding Konyaspor,233053
3969,91948,baris yardimci,"['gaziantepspor', 'bursaspor', 'sivasspor', 'konyaspor']",7927,baris yardimci,Ittifak Holding Konyaspor,223934
3970,91434,nejc skubic,['konyaspor'],2899,nejc skubic,Ittifak Holding Konyaspor,231095
3971,55524,alper uludag,"['trabzonspor', 'akhisarspor', 'genclerbirligi-ankara', 'konyaspor']",7607,alper uludag,Ittifak Holding Konyaspor,194092
3972,217863,guilherme,['konyaspor'],3501,guilherme haubert sitya,Ittifak Holding Konyaspor,224885
3973,60784,marin anicic,['konyaspor'],9617,marin anicic,Ittifak Holding Konyaspor,252368
3974,182395,ahmet calik,"['genclerbirligi-ankara', 'galatasaray-istanbul', 'konyaspor']",4971,ahmet yilmaz calik,Ittifak Holding Konyaspor,223046
3975,354173,adil demirbag,['konyaspor'],10949,adil demirbag,Ittifak Holding Konyaspor,258777
3976,203986,erten ersu,"['gaziantepspor', 'konyaspor']",12508,erten ersu,Ittifak Holding Konyaspor,223041
3977,213555,zymer bytyqi,['konyaspor'],4819,zymer bytyqi,Ittifak Holding Konyaspor,208581
3978,45212,eray birnican,"['gaziantepspor', 'kasimpasa', 'konyaspor']",7518,eray birnican,Ittifak Holding Konyaspor,178143
3979,64793,leonardo pavoletti,"['us-sassuolo', 'genua-cfc', 'ssc-neapel', 'cagliari-calcio']",1631,leonardo pavoletti,Cagliari,205850
3980,238752,keita balde,"['lazio-rom', 'as-monaco', 'inter-mailand', 'sampdoria-genua', 'cagliari-calcio']",1308,keita balde diao,Cagliari,215785
3981,129129,joao pedro,"['cagliari-calcio', 'gd-estoril-praia']",423,joao pedro geraldino dos santos galvao,Cagliari,199254
3982,264116,gaston pereiro,"['psv-eindhoven', 'cagliari-calcio']",2857,gaston rodrigo pereiro lopez,Cagliari,229636
3983,315063,nahitan nandez,['cagliari-calcio'],1052,nahitan michel nandez acosta,Cagliari,230965
3984,235931,alessandro deiola,"['cagliari-calcio', 'spezia-calcio', 'parma-calcio-1913', 'us-lecce']",11483,alessandro deiola,Cagliari,229743
3985,197473,alberto grassi,"['atalanta-bergamo', 'spal', 'parma-calcio-1913', 'cagliari-calcio']",2760,alberto grassi,Cagliari,220475
3986,199316,abdulkerim bardakci,['konyaspor'],5952,abdulkerim bardakci,Ittifak Holding Konyaspor,229905
3987,317482,marko rog,"['ssc-neapel', 'fc-sevilla', 'cagliari-calcio']",2331,marko rog,Cagliari,236311
3988,459452,riccardo ladinetti,['cagliari-calcio'],12049,riccardo ladinetti,Cagliari,257349
3989,46252,ibrahim sehic,"['buyuksehir-belediye-erzurumspor', 'konyaspor']",4795,ibrahim sehic,Ittifak Holding Konyaspor,204349
3990,295183,razvan marin,"['standard-luttich', 'ajax-amsterdam', 'cagliari-calcio']",2323,razvan gabriel marin,Cagliari,235813
3991,563812,christian oliva,"['cagliari-calcio', 'fc-valencia']",6270,christian gabriel oliva gimenez,Cagliari,247076
3992,90959,musa cagiran,"['kardemir-karabukspor', 'ankaraspor', 'caykur-rizespor', 'alanyaspor', 'konyaspor']",6560,musa cagiran,Ittifak Holding Konyaspor,199601
3993,357992,raoul bellanova,"['atalanta-bergamo', 'fc-girondins-bordeaux', 'cagliari-calcio']",7291,raoul bellanova,Cagliari,247229
3994,129588,dennis praet,"['rsc-anderlecht', 'sampdoria-genua', 'leicester-city', 'fc-turin']",720,dennis praet,Torino F.C.,199652
3995,312862,dalbert,"['vitoria-guimaraes-sc', 'ogc-nizza', 'inter-mailand', 'ac-florenz', 'fc-stade-rennes', 'cagliari-calcio']",4268,dalbert henrique chagas estevao,Cagliari,229148
3996,354909,giorgio altare,['cagliari-calcio'],15899,giorgio altare,Cagliari,263647
3997,54935,martin caceres,"['juventus-turin', 'fc-southampton', 'lazio-rom', 'hellas-verona', 'ac-florenz', 'cagliari-calcio']",1167,jose martin caceres silva,Cagliari,182495
3998,102745,luca ceppitelli,['cagliari-calcio'],2615,luca ceppitelli,Cagliari,205553
3999,54928,diego godin,"['atletico-madrid', 'inter-mailand', 'cagliari-calcio']",402,diego roberto godin leal,Cagliari,182493
4000,481834,andrea carboni,['cagliari-calcio'],7409,andrea carboni,Cagliari,257000
4001,345458,sebastian walukiewicz,['cagliari-calcio'],4487,sebastian wiktor walukiewicz,Cagliari,243497
4002,41912,simone aresti,['cagliari-calcio'],7503,simone aresti,Cagliari,171490
4003,167796,paolo farago,"['cagliari-calcio', 'fc-bologna']",6699,paolo pancrazio farago,Cagliari,211394
4004,12907,alessio cragno,['cagliari-calcio'],328,alessio cragno,Cagliari,205659
4005,258482,boris radunović,"['atalanta-bergamo', 'hellas-verona', 'cagliari-calcio']",6986,boris radunovic,Cagliari,231073
4006,354814,mbala nzola,"['academica-coimbra', 'spezia-calcio']",2999,mbala nzola,Spezia,240452
4007,308278,rey manaj,"['inter-mailand', 'delfino-pescara-1936', 'spezia-calcio']",4314,rey manaj,Spezia,230800
4008,392538,tommaso pobega,"['spezia-calcio', 'fc-turin']",6305,tommaso pobega,Torino F.C.,252060
4009,459661,eddie salcedo,"['us-sassuolo', 'genua-cfc', 'hellas-verona', 'spezia-calcio']",5251,eddie anthony salcedo mora,Spezia,241410
