Lieu,Nom,Score,Description,Lien,lat,lon
Mont Saint Michel,Maison d'Hôtes Les Belles de Mai,9.4,"Located in Pontorson, Maison d'Hôtes Les Belles de Mai offers a garden and a furnished terrace with seating area, just 9.4 km away from Mont-Saint-Michel. Free Wi-Fi is provided throughout the B&B. ",https://www.booking.com/hotel/fr/maison-d-hates-les-belles-de-mai.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=32&sr_order=popularity&srpvid=a188669b0b04014a&srepoch=1634913336&from=searchresults&map=1&from_sr_card=2,48.55499856,1.50954187
St Malo,Au p'tit Mont,9.4,"Au p'tit Mont is set in Ardevon, 41 km from Saint Malo and 6 km from Le Mont Saint Michel. Free WiFi is provided throughout the property and free private parking is available on site. ",https://www.booking.com/hotel/fr/au-p-39-tit-mont.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=31&sr_order=popularity&srpvid=a188669b0b04014a&srepoch=1634913336&from=searchresults&map=1&from_sr_card=2,48.5910988,1.46617603
St Malo,Village de Gîtes de l'Anse de Moidrey,8.6,"Offering an indoor swimming pool and a tennis court, Village de Gîtes de l’Anse de Moidrey is located in Moidrey. Located 5 km from Mont-Saint-Michel, it offers a self-catering accommodation. ",https://www.booking.com/hotel/fr/village-de-gites-de-l-39-anse-de-moidrey.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=50&sr_order=popularity&srpvid=a188669b0b04014a&srepoch=1634913336&from=searchresults&map=1&from_sr_card=2,48.57998825,1.51653077
St Malo,La Ramade,9.0,"Composed of 2 villas and situated 400 metres from Avranches Train Station in Mont Saint Michel's bay, La Ramade is a mansion surrounded by well-established gardens. ",https://www.booking.com/hotel/fr/la-ramade.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=49&sr_order=popularity&srpvid=a188669b0b04014a&srepoch=1634913336&from=searchresults&map=1&from_sr_card=2,48.6936516,1.37474477
St Malo,La Tour Brette,6.7,"Located in the centre of Pontorson, La Tour Brette offers a bar, restaurant and bicycle rental. Mont Saint-Michel is only 9 km away and Saint-Malo is a 40-minute drive from the property. ",https://www.booking.com/hotel/fr/la-tour-brette.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=48&sr_order=popularity&srpvid=a188669b0b04014a&srepoch=1634913336&from=searchresults&map=1&from_sr_card=2,48.55261065,1.51287451
St Malo,La Bagatelle,8.9,Managed by a private host,https://www.booking.com/hotel/fr/la-bagatelle-pontorson.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=47&sr_order=popularity&srpvid=a188669b0b04014a&srepoch=1634913336&from=searchresults&map=1&from_sr_card=2,48.55363068,1.5044642
St Malo,Le Domaine de Belleville,9.6,"Located in Dragey-Ronthon, Le Domaine de Belleville is 3 km from Genêts and 2 km from the coast. ",https://www.booking.com/hotel/fr/le-domaine-de-belleville.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=45&sr_order=popularity&srpvid=a188669b0b04014a&srepoch=1634913336&from=searchresults&map=1&from_sr_card=2,48.71457262,1.48525447
St Malo,Ferme Saint Christophe,8.8,Ferme Saint Christophe is a 19th-century cottage located just 15 km from Mont-Saint-Michel. Guests can use the free bicycles to explore the heart of Bretagne. ,https://www.booking.com/hotel/fr/ferme-saint-christophe.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=46&sr_order=popularity&srpvid=a188669b0b04014a&srepoch=1634913336&from=searchresults&map=1&from_sr_card=2,48.59313055,1.62867218
St Malo,"Manoir de la Roche Torin, The Originals Relais (Relais du Silence)",7.7,"Located in Courtils, Manoir de la Roche Torin, The Originals Relais is 10 km from the Mont-Saint-Michel. It offers free WiFi access, a garden and views of the Mont-Saint-Michel Abbey. ",https://www.booking.com/hotel/fr/le-manoir-de-la-roche-torin.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=44&sr_order=popularity&srpvid=a188669b0b04014a&srepoch=1634913336&from=searchresults&map=1&from_sr_card=2,48.63727298,1.42506182
St Malo,L'Âme du Gourmand,9.1,"Offering a seasonal heated outdoor pool, L'Âme du Gourmand is located in Pontorson, 9 km from Mont-Saint-Michel. This traditional-style guest house features a private garden and a terrace. ",https://www.booking.com/hotel/fr/l-39-ame-du-gourmand.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=43&sr_order=popularity&srpvid=a188669b0b04014a&srepoch=1634913336&from=searchresults&map=1&from_sr_card=2,48.55207402,1.51196122
St Malo,Au Bon Accueil,8.8,"Set in an 18th-century Breton stone house, this B&B is a 13-minute drive from Mont-Saint-Michel. ",https://www.booking.com/hotel/fr/au-bon-accueil-st-marcan-ille-et-villaine.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=42&sr_order=popularity&srpvid=a188669b0b04014a&srepoch=1634913336&from=searchresults&map=1&from_sr_card=2,48.59105207,1.63384214
St Malo,La Bastide du Moulin - Mont St Michel,9.3,"Just 5 km from Mont Saint-Michel, La Bastide du Moulin is located in the countryside of Moidrey. Guests can relax on the terrace, by the garden, or rent the bicycles to discover the area. ",https://www.booking.com/hotel/fr/chambres-d-ha-tes-la-bastide-du-moulin.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=41&sr_order=popularity&srpvid=a188669b0b04014a&srepoch=1634913336&from=searchresults&map=1&from_sr_card=2,48.57617413,1.51268542
St Malo,Hotel Le XIV,6.9,Managed by a private host,https://www.booking.com/hotel/fr/le-xiv.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=38&sr_order=popularity&srpvid=a188669b0b04014a&srepoch=1634913336&from=searchresults&map=1&from_sr_card=2,48.55292138,1.50651406
St Malo,Les Voiles Vertes,9.2,Managed by a private host,https://www.booking.com/hotel/fr/les-voiles-vertes.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=40&sr_order=popularity&srpvid=a188669b0b04014a&srepoch=1634913336&from=searchresults&map=1&from_sr_card=2,48.5759335,1.51269878
St Malo,Hotel De France,7.2,"Just 100 metres from Pontorson Train Station, Hotel De France is just 10 km from the historic abbey on Mont Saint Michel. It offers guest rooms with a TV and a private bathroom. ",https://www.booking.com/hotel/fr/de-france-vauban.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=39&sr_order=popularity&srpvid=a188669b0b04014a&srepoch=1634913336&from=searchresults&map=1&from_sr_card=2,48.55250945,1.50619984
St Malo,Villa Mons,9.6,"Located in the centre of Pontorson, Villa Mons is 9 km from Le Mont-Saint-Michel Abbey and the sea. ",https://www.booking.com/hotel/fr/villa-mons.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=37&sr_order=popularity&srpvid=a188669b0b04014a&srepoch=1634913336&from=searchresults&map=1&from_sr_card=2,48.554225,1.509382
St Malo,Chambres d'Hôtes Ferme de la Baie,9.3,"Set in the countryside, this typical Breton farmhouse offers a garden with views of Mont Saint-Michel, which is 15 km away. Pontorson is 6 km away. ",https://www.booking.com/hotel/fr/chambres-d-hotes-ferme-de-la-baie.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=30&sr_order=popularity&srpvid=a188669b0b04014a&srepoch=1634913336&from=searchresults&map=1&from_sr_card=2,48.58118645,1.57187775
St Malo,B&B La Rive - Le Mont Saint Michel,9.2,Managed by a private host,https://www.booking.com/hotel/fr/chambres-d-hotes-la-rive-le-mont-saint-michel.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=29&sr_order=popularity&srpvid=a188669b0b04014a&srepoch=1634913336&from=searchresults&map=1&from_sr_card=2,48.61081775,1.48420492
St Malo,Le Saint Georges,7.3,Managed by a private host,https://www.booking.com/hotel/fr/le-saint-georges-saint-georges-de-grehaigne.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=27&sr_order=popularity&srpvid=a188669b0b04014a&srepoch=1634913336&from=searchresults&map=1&from_sr_card=2,48.56909717,1.54611193
St Malo,Chambres Les Salles,7.7,Managed by a private host,https://www.booking.com/hotel/fr/chambres-les-salles.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=28&sr_order=popularity&srpvid=a188669b0b04014a&srepoch=1634913336&from=searchresults&map=1&from_sr_card=2,48.59502588,1.50143623
St Malo,Chambres d'Hôtes Fleur de Sel,8.9,Managed by a private host,https://www.booking.com/hotel/fr/fleur-de-sel-chambre-d-hotes.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=26&sr_order=popularity&srpvid=a188669b0b04014a&srepoch=1634913336&from=searchresults&map=1&from_sr_card=2,48.59529729,1.58873677
St Malo,Le Britannic,8.0,"Situated in Saint Malo, within 2.1 km of Rochebonne Beach and 1.4 km of Palais du Grand Large, Le Britannic features accommodation with free WiFi. ",https://www.booking.com/hotel/fr/le-britannic.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=7a8d66a0a07c019f&srepoch=1634913345&from=searchresults&map=1&from_sr_card=2,48.64678829,2.00719357
St Malo,Les Charmettes,8.6,"Les Charmettes, on the seafront in the Brittany town of Saint-Malo, offers direct beach access and a guests can sample a drink at the beach bar. ",https://www.booking.com/hotel/fr/les-charmettes.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=7a8d66a0a07c019f&srepoch=1634913345&from=searchresults&map=1&from_sr_card=2,48.65902139,1.99601144
St Malo,Hotel d'Aleth,8.0,"Set opposite Les Bas Sablons Port, this hotel is just a 1.9 km from Saint-Malo’s Old Town. You can relax on the nautical-style bar’s terrace and enjoy the views of the town and sea. ",https://www.booking.com/hotel/fr/d-aleth.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=0&hapos=0&sr_order=popularity&srpvid=7a8d66a0a07c019f&srepoch=1634913345&from=searchresults&map=1&from_sr_card=2,48.63593081,2.02171236
St Malo,Hôtel Cartier,7.5,"Situated within the fortified walls of Saint-Malo, the Hotel Cartier is just 280 metres from Saint-Malo Marina and 500 metres from the beach and the English channel. ",https://www.booking.com/hotel/fr/cartier.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=7a8d66a0a07c019f&srepoch=1634913345&from=searchresults&map=1&from_sr_card=2,48.65001325,2.02483177
St Malo,ibis Saint-Malo Madeleine,7.9,"The ibis Saint-Malo Madeleine offers free Wi-Fi, free on-site parking and a large outdoor terrace with a covered seating area and heaters. ",https://www.booking.com/hotel/fr/ibis-saint-malo-madeleine.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=7a8d66a0a07c019f&srepoch=1634913345&from=searchresults&map=1&from_sr_card=2,48.62597716,1.99032784
St Malo,Escale Oceania Saint Malo,8.3,"Escale Oceania Saint-Malo is located on the seafront, facing the Sillon Beach and a 14-minute walk from Saint-Malo Train Station. ",https://www.booking.com/hotel/fr/mascottesaintmalo.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=7a8d66a0a07c019f&srepoch=1634913345&from=searchresults&map=1&from_sr_card=2,48.65428009,2.00883776
St Malo,Hôtel La Porte Saint Pierre,8.6,"Situated inside the historic walls of Saint-Malo’s old town, this hotel is just 10 metres from the beach. ",https://www.booking.com/hotel/fr/sarl-porte-saint-pierre.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=7a8d66a0a07c019f&srepoch=1634913345&from=searchresults&map=1&from_sr_card=2,48.64785311,2.0283857
St Malo,Hotel De L'univers,8.1,"Hotel De L'univers is located in the walled city of Saint Malo in Brittany, and is walking distance to the ferry port and train station. ",https://www.booking.com/hotel/fr/de-l-univers.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=7a8d66a0a07c019f&srepoch=1634913345&from=searchresults&map=1&from_sr_card=2,48.65104101,2.0237267
St Malo,Résidence Néméa Le Domaine des Mauriers,7.5,Résidence Nemea Le Domaine des Mauriers offers self-catering accommodation located a 10-minute drive from the centre of Saint-Malo. ,https://www.booking.com/hotel/fr/le-domaine-des-mauriers.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=7a8d66a0a07c019f&srepoch=1634913345&from=searchresults&map=1&from_sr_card=2,48.62802437,1.97798415
St Malo,Hôtel de la Gare,8.3,"Situated within 2.2 km of Rochebonne Beach and 2 km of Petit-Bé Fort, Hôtel de la Gare features rooms in Saint Malo. ",https://www.booking.com/hotel/fr/de-la-gare-saint-malo.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=7a8d66a0a07c019f&srepoch=1634913345&from=searchresults&map=1&from_sr_card=2,48.646646,2.009096
St Malo,Les Chiens du Guet,7.5,"Les Chiens du Guet is located in the heart of Saint Malo, just 50 metres from the beach and 550 metres from Saint-Malo Marina. ",https://www.booking.com/hotel/fr/les-chiens-du-guet.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=7a8d66a0a07c019f&srepoch=1634913345&from=searchresults&map=1&from_sr_card=2,48.647932,2.028651
St Malo,Hotel Ajoncs d'Or,8.6,"Hotel Ajoncs d'Or is located in the heart of the historic fortified city walls of Saint Malo, 350 metres from Saint-Malo Marina. ",https://www.booking.com/hotel/fr/ajoncsdor.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=7a8d66a0a07c019f&srepoch=1634913345&from=searchresults&map=1&from_sr_card=2,48.64735692,2.02519655
St Malo,Oceania Saint Malo,8.5,"The Oceania Saint Malo hotel faces the sea and is located on Chaussée du Sillon, opposite Sillon Beach and 450 metres from Saint-Malo Marina. ",https://www.booking.com/hotel/fr/oceaniasaintmalo.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=7a8d66a0a07c019f&srepoch=1634913345&from=searchresults&map=1&from_sr_card=2,48.65175689,2.01843202
